74.69,74.69
74.70,74.69
74.70,74.69
74.68,74.69
74.59,74.69
74.59,74.69
74.62,74.68
74.64,74.68
74.76,74.69
74.56,74.68
74.66,74.68
74.64,74.68
74.60,74.68
74.56,74.68
74.68,74.68
74.74,74.68
74.85,74.69
74.70,74.69
74.71,74.69
74.65,74.69
74.65,74.69
74.60,74.69
74.58,74.69
74.57,74.68
74.75,74.69
74.65,74.69
74.64,74.69
74.62,74.68
74.61,74.68
74.61,74.68
74.64,74.68
74.70,74.68
74.68,74.68
74.67,74.68
74.65,74.68
74.73,74.69
74.55,74.68
74.55,74.68
74.73,74.68
74.68,74.68
74.60,74.68
74.65,74.68
74.72,74.68
74.60,74.68
74.72,74.68
74.65,74.68
74.64,74.68
74.72,74.68
74.66,74.69
74.75,74.69
74.69,74.69
74.60,74.69
74.75,74.69
74.68,74.69
74.66,74.69
74.69,74.69
74.53,74.69
74.65,74.69
74.64,74.69
74.67,74.69
74.60,74.69
74.76,74.69
74.69,74.69
74.66,74.69
74.69,74.69
74.71,74.69
74.63,74.69
74.60,74.69
74.72,74.69
74.72,74.69
74.64,74.69
74.66,74.69
74.69,74.69
74.52,74.69
74.70,74.69
74.68,74.69
74.73,74.69
74.77,74.69
74.76,74.69
74.68,74.69
74.65,74.69
74.72,74.69
74.73,74.70
74.61,74.69
74.63,74.69
74.71,74.69
74.53,74.69
74.69,74.69
74.65,74.69
74.77,74.70
74.68,74.70
74.72,74.70
74.73,74.70
74.61,74.70
74.60,74.70
74.67,74.70
74.65,74.70
74.59,74.70
74.64,74.70
74.57,74.69
74.72,74.69
74.64,74.69
74.66,74.69
74.62,74.69
74.54,74.69
74.69,74.69
74.67,74.69
74.77,74.69
74.74,74.69
74.67,74.69
74.72,74.70
74.68,74.70
74.63,74.69
74.71,74.70
74.77,74.70
74.69,74.70
74.69,74.70
74.72,74.70
74.69,74.70
74.66,74.70
74.62,74.70
74.72,74.70
74.65,74.70
74.70,74.70
74.82,74.70
74.71,74.70
74.66,74.70
74.74,74.70
74.71,74.70
74.61,74.70
74.63,74.70
74.74,74.70
74.73,74.70
74.63,74.70
74.70,74.70
74.62,74.70
74.53,74.70
74.68,74.70
74.72,74.70
74.76,74.70
74.75,74.70
74.73,74.70
74.74,74.70
74.63,74.70
74.75,74.70
74.70,74.70
0.01,73.47
74.75,73.48
74.75,73.50
74.58,73.52
74.61,73.54
74.59,73.55
74.80,73.57
74.68,73.59
74.71,73.60
74.61,73.62
74.65,73.63
74.64,73.65
74.76,73.66
74.68,73.68
74.66,73.69
74.68,73.71
74.71,73.72
74.66,73.74
74.72,73.75
74.74,73.77
74.74,73.78
74.62,73.79
74.70,73.81
74.53,73.82
74.74,73.83
74.58,73.84
74.71,73.85
74.57,73.86
74.68,73.87
74.68,73.89
74.72,73.90
74.61,73.91
74.65,73.92
74.63,73.93
74.54,73.94
74.70,73.95
74.65,73.96
74.62,73.97
74.73,73.98
74.67,73.99
74.64,74.00
74.67,74.01
74.64,74.02
74.65,74.03
74.64,74.04
74.66,74.05
74.75,74.06
74.69,74.06
74.76,74.07
74.73,74.08
74.59,74.09
74.64,74.10
74.72,74.11
74.59,74.11
74.73,74.12
74.73,74.13
74.65,74.14
74.61,74.15
74.75,74.15
74.79,74.16
74.64,74.17
74.63,74.18
74.62,74.18
74.67,74.19
74.69,74.20
74.72,74.20
74.65,74.21
74.73,74.22
74.62,74.22
74.52,74.23
74.55,74.23
74.52,74.24
74.66,74.24
74.69,74.25
74.56,74.26
74.65,74.26
74.67,74.27
74.73,74.28
74.58,74.28
74.59,74.29
74.57,74.29
74.68,74.30
74.59,74.30
74.51,74.30
74.64,74.31
74.54,74.31
74.57,74.32
74.75,74.32
74.81,74.33
74.69,74.33
74.59,74.34
74.66,74.34
74.62,74.35
74.70,74.35
74.61,74.36
74.58,74.36
74.67,74.37
74.67,74.37
74.69,74.38
74.63,74.38
74.61,74.39
74.60,74.39
74.72,74.39
74.74,74.40
74.67,74.41
74.71,74.41
74.68,74.41
74.70,74.42
74.62,74.42
74.52,74.42
74.68,74.43
74.74,74.43
74.84,74.44
74.66,74.44
74.68,74.45
74.65,74.45
74.67,74.45
74.65,74.46
74.64,74.46
74.84,74.47
74.74,74.47
74.63,74.47
74.66,74.48
74.61,74.48
74.70,74.48
74.63,74.49
74.70,74.49
74.74,74.49
74.87,74.50
74.66,74.50
74.69,74.51
74.60,74.51
74.66,74.51
74.73,74.51
74.62,74.52
74.68,74.52
74.76,74.52
74.59,74.52
74.70,74.53
74.72,74.53
74.56,74.53
74.69,74.53
74.57,74.53
74.58,74.54
74.70,74.54
74.61,74.54
74.76,74.54
74.63,74.54
74.60,74.55
74.60,74.55
74.67,74.55
74.63,74.55
74.64,74.55
74.63,74.55
74.72,74.56
74.57,74.56
74.59,74.56
74.55,74.56
74.56,74.56
74.69,74.56
74.82,74.56
74.64,74.57
74.73,74.57
74.68,74.57
74.64,74.57
74.67,74.57
74.60,74.57
74.80,74.58
74.50,74.58
74.60,74.58
74.69,74.58
74.67,74.58
74.69,74.58
74.64,74.58
74.53,74.58
74.68,74.58
74.74,74.59
74.66,74.59
74.65,74.59
74.65,74.59
74.71,74.59
74.65,74.59
74.59,74.59
74.69,74.60
74.60,74.60
74.65,74.60
74.74,74.60
74.69,74.60
74.64,74.60
74.66,74.60
74.67,74.61
74.75,74.61
74.72,74.61
74.71,74.61
74.68,74.61
74.77,74.62
74.79,74.62
74.57,74.62
74.66,74.62
74.60,74.62
74.65,74.62
74.65,74.62
74.72,74.62
74.66,74.62
74.77,74.63
74.69,74.63
74.61,74.63
